x-coordinate,y-coordinate,axial-velocity,radial-velocity,uu,vv,uv
5.0,0.6121807297,0.1048458533,0.003679521207,0.002316045590721727,0.002490615262500685,0.000976893550463778
5.0,0.6233368149,0.1022866428,0.003528849511,0.002259258640655605,0.002443247019275868,0.0009584038258027569
5.0,0.6346543703,0.09970653952,0.003370241081,0.0022015612093978093,0.002394398190898472,0.0009390820173147422
5.0,0.6461357329,0.09710682148,0.003203632931,0.002143000824118401,0.0023440884978196148,0.0009189523323577896
5.0,0.6577832735,0.09448882268,0.0030289735,0.0020836287434172727,0.0022923423165202893,0.0008980415844156071
5.0,0.6695993975,0.09185393346,0.002846223422,0.002023499946550209,0.0022391888196192323,0.000876379202571322
5.0,0.6815865448,0.08920360076,0.002655356334,0.0019626731081874554,0.002184662117102816,0.0008539972320399801
5.0,0.6937471908,0.08653932844,0.00245635971,0.0019012105496086966,0.0021288013884474288,0.0008309303347892004
5.0,0.7060838467,0.08386267742,0.002249235694,0.0018391781802596392,0.002071651003711885,0.0008072157703179199
5.0,0.7185990599,0.08117526588,0.002034001976,0.0017766454239023846,0.0020132606140739234,0.0007828933582482826
5.0,0.7312954149,0.07847876946,0.001810692709,0.0017136851273614898,0.0019536852273539618,0.0007580054298877046
5.0,0.7441755335,0.07577492145,0.00157935946,0.0016503734431251736,0.001892985269374438,0.0007325967728469539
5.0,0.7572420753,0.07306551294,0.001340072196,0.0015867897020115055,0.001831226645728138,0.0007067145696727493
5.0,0.7704977387,0.07035239304,0.001092920296,0.0015230162598271625,0.0017684807699063464,0.000680408317756114
5.0,0.783945261,0.06763746908,0.0008380135994,0.0014591383370474967,0.0017048245655324034,0.0006537297288886311
5.0,0.797587419,0.06492270699,0.0005754835362,0.0013952438353025003,0.001640340442764729,0.0006267326134686901
5.0,0.8114270298,0.0622101317,0.0003054843138,0.0013314231373796814,0.0015751162687337272,0.0005994727543552716
5.0,0.8254669514,0.05950182789,2.819417793e-05,0.0012677688991648878,0.0015092453051287274,0.0005720077545454435
5.0,0.839710083,0.05679994093,-0.0002561832272,0.0012043758090579323,0.0014428261411736447,0.0005443969171284939
5.0,0.8541593657,0.05410667793,-0.0005474174467,0.0011413403185757578,0.0013759626138365533,0.000516701145479689
5.0,0.8688177834,0.0514243091,-0.0008452496568,0.0010787604231570335,0.0013087636748305583,0.0004889827164555927
5.0,0.883688363,0.04875517015,-0.001149390865,0.0010167354162417454,0.0012413432450616617,0.0004613050516661337
5.0,0.8987741753,0.0461016654,-0.001459519906,0.0009553656017578915,0.0011738200805350891,0.0004337325680980839
5.0,0.9140783356,0.04346627182,-0.001775281172,0.0008947520362973698,0.0011063176315285904,0.0004063304930527012
5.0,0.929604004,0.04085154462,-0.002096281957,0.000834996276285739,0.0010389638802896647,0.00037916466312551834
5.0,0.9453543867,0.03826012472,-0.002422089252,0.0007762001449946267,0.0009718912002495428,0.00035230132152906445
5.0,0.9613327362,0.03569474897,-0.002752225853,0.0007184655239365367,0.0009052362473377772,0.0003258069359245184
5.0,0.9775423519,0.03315826403,-0.003086165509,0.0006618941859936706,0.0008391399035541708,0.0002997480365733606
5.0,0.9939865811,0.03065364523,-0.003423326776,0.0006065877002129554,0.0007737473049701831,0.00027419107864293815
5.0,1.01066882,0.02818402257,-0.003763065027,0.0005526474430282166,0.0007092079886104212,0.000249202337378562
5.0,1.027592512,0.02575271716,-0.004104661751,0.0005001747440295323,0.0006456762460749885,0.0002248478732626172
