      r       	      z       	     U_r      	    U_phi     	     U_z      	   U_r U_r       U_phi U_phi   	   U_z U_z   	   U_r U_phi   	   U_r U_z    	
7.14051850e+00	1.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
7.43113104e+00	1.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
7.73206130e+00	1.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
8.04367559e+00	1.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
8.36635324e+00	1.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
8.70048704e+00	1.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
9.04648371e+00	1.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
9.40476442e+00	1.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
9.77576531e+00	1.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
1.01599379e+01	1.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
1.05577500e+01	1.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
1.09696858e+01	1.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
1.13962466e+01	1.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
1.18379519e+01	1.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
1.22953391e+01	1.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
1.27689651e+01	1.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
1.32594064e+01	1.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
1.37672601e+01	1.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
1.42931443e+01	1.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
1.48376991e+01	1.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
1.54015875e+01	1.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
1.59854958e+01	1.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
1.65901348e+01	1.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
1.72162405e+01	1.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
1.78645751e+01	1.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
1.85359277e+01	1.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
1.92311156e+01	1.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
1.99509851e+01	1.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
2.06964123e+01	1.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
2.14683047e+01	1.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
2.22676019e+01	1.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
2.30952768e+01	1.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
2.39523370e+01	1.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
2.48398257e+01	1.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
2.57588232e+01	1.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
2.67104482e+01	1.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
2.76958592e+01	1.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
2.87162555e+01	1.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
2.97728793e+01	1.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
3.08670168e+01	1.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
3.20000000e+01	1.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
0.000000000000	2.00000000e+00	-3.6558109e-06	5.30927120e-05	1.31519850e+00	3.00627300e-03	3.02276440e-03	1.73563460e+00	-2.6982951e-06	-1.3291941e-05	
3.71000886e-02	2.00000000e+00	2.51576456e-04	-2.6212928e-05	1.31246241e+00	3.06966877e-03	3.08236459e-03	1.72866935e+00	-3.0675322e-07	7.06453741e-04	
7.55173554e-02	2.00000000e+00	5.13273160e-04	-4.7649060e-05	1.30405190e+00	3.25091619e-03	3.29818431e-03	1.70734690e+00	1.35946870e-07	1.44187371e-03	
1.15298564e-01	2.00000000e+00	7.96812610e-04	-5.0902286e-05	1.28967669e+00	3.60231501e-03	3.69059631e-03	1.67124739e+00	9.21025486e-08	2.23297126e-03	
1.56492140e-01	2.00000000e+00	1.14152967e-03	-6.0142301e-05	1.26892024e+00	4.21662527e-03	4.33950000e-03	1.61996988e+00	-1.1644156e-06	3.17080547e-03	
1.99148226e-01	2.00000000e+00	1.68588595e-03	-7.0537643e-05	1.24058967e+00	5.30211707e-03	5.45453016e-03	1.55180858e+00	-1.9102187e-06	4.56442063e-03	
2.43318747e-01	2.00000000e+00	2.85316054e-03	-8.5099331e-05	1.20074548e+00	7.26757515e-03	7.59496931e-03	1.45980128e+00	-1.6266277e-06	7.32042565e-03	
2.89057471e-01	2.00000000e+00	5.39873932e-03	-1.3524525e-04	1.13987666e+00	1.07578652e-02	1.17066805e-02	1.32680471e+00	-3.2497203e-06	1.29619606e-02	
3.36420073e-01	2.00000000e+00	9.70886045e-03	-9.9324172e-05	1.04429136e+00	1.62877310e-02	1.86805113e-02	1.13181342e+00	-1.3340547e-05	2.19346502e-02	
3.85464207e-01	2.00000000e+00	1.43188832e-02	-9.4692186e-05	9.07899121e-01	2.31381769e-02	2.75810542e-02	8.78336069e-01	-8.5095159e-06	3.07329080e-02	
4.36249572e-01	2.00000000e+00	1.61294653e-02	-1.2781326e-04	7.42994634e-01	2.86782795e-02	3.48171659e-02	6.11143390e-01	-3.5640289e-07	3.36866141e-02	
4.88837990e-01	2.00000000e+00	1.31174920e-02	-9.2557964e-05	5.72268542e-01	3.00740518e-02	3.62032931e-02	3.83364090e-01	4.35933007e-06	2.93283647e-02	
5.43293473e-01	2.00000000e+00	5.50622742e-03	-1.7798306e-04	4.13273619e-01	2.69673132e-02	3.09488103e-02	2.18247719e-01	-1.5230822e-06	2.08926904e-02	
5.99682309e-01	2.00000000e+00	-5.2480565e-03	-1.6768540e-04	2.75534281e-01	2.11383600e-02	2.15957384e-02	1.12182906e-01	8.58040180e-07	1.21683452e-02	
6.58073138e-01	2.00000000e+00	-1.6900505e-02	-1.7855703e-04	1.64145061e-01	1.45941970e-02	1.23744233e-02	5.06399841e-02	2.28483439e-06	5.49269711e-03	
7.18537039e-01	2.00000000e+00	-2.6612350e-02	-1.8030062e-04	8.37739161e-02	9.02512277e-03	5.82883209e-03	1.91261776e-02	4.31754430e-06	1.60177342e-03	
7.81147611e-01	2.00000000e+00	-3.2162856e-02	-1.8054869e-04	3.61927614e-02	5.16876086e-03	2.26151806e-03	5.89227971e-03	3.33884833e-06	2.04196952e-05	
8.45981070e-01	2.00000000e+00	-3.3373481e-02	-1.6122360e-04	1.50209549e-02	2.88854064e-03	7.29598999e-04	1.62830673e-03	4.27703481e-06	-3.1108301e-04	
9.13116334e-01	2.00000000e+00	-3.1950962e-02	-1.2512317e-04	8.20265513e-03	1.71683765e-03	2.08805247e-04	5.26810861e-04	3.52839438e-06	-2.6921579e-04	
9.82635127e-01	2.00000000e+00	-2.9688323e-02	-1.1031461e-04	6.40334022e-03	1.16366816e-03	6.41695812e-05	2.28864364e-04	3.23303849e-06	-2.0522082e-04	
1.05462207e+00	2.00000000e+00	-2.7433513e-02	-1.0209692e-04	5.72432984e-03	8.81615079e-04	2.54922094e-05	1.21441834e-04	2.81803691e-06	-1.6491025e-04	
1.12916479e+00	2.00000000e+00	-2.5384305e-02	-9.6327348e-05	5.23414964e-03	7.10437212e-04	1.30843861e-05	7.36384632e-05	2.50143511e-06	-1.3674578e-04	
1.20635403e+00	2.00000000e+00	-2.3549509e-02	-9.1144980e-05	4.78867645e-03	5.91339797e-04	8.03361253e-06	4.89230517e-05	2.18816229e-06	-1.1472949e-04	
1.28628375e+00	2.00000000e+00	-2.1905207e-02	-8.5892949e-05	4.37259487e-03	5.01583588e-04	5.57991871e-06	3.46102211e-05	1.91379976e-06	-9.6793739e-05	
1.36905124e+00	2.00000000e+00	-2.0427607e-02	-8.0948631e-05	3.98383495e-03	4.30833356e-04	4.24227112e-06	2.55691379e-05	1.68225322e-06	-8.1894511e-05	
1.45475726e+00	2.00000000e+00	-1.9095533e-02	-7.6384232e-05	3.62106704e-03	3.73492434e-04	3.44385209e-06	1.94653882e-05	1.48651683e-06	-6.9396556e-05	
1.54350612e+00	2.00000000e+00	-1.7890679e-02	-7.2290111e-05	3.28351304e-03	3.26139229e-04	2.93232064e-06	1.51235969e-05	1.31846515e-06	-5.8853724e-05	
1.63540588e+00	2.00000000e+00	-1.6797401e-02	-6.8571639e-05	2.97024059e-03	2.86498925e-04	2.58250171e-06	1.19125493e-05	1.17423613e-06	-4.9929601e-05	
1.73056838e+00	2.00000000e+00	-1.5802200e-02	-6.5171014e-05	2.68021266e-03	2.52967653e-04	2.32933660e-06	9.47001229e-06	1.04972498e-06	-4.2357289e-05	
1.82910947e+00	2.00000000e+00	-1.4893387e-02	-6.2055827e-05	2.41230579e-03	2.24362716e-04	2.13721248e-06	7.57508449e-06	9.41743311e-07	-3.5920505e-05	
1.93114911e+00	2.00000000e+00	-1.4060804e-02	-5.9198454e-05	2.16530303e-03	1.99783542e-04	1.98560422e-06	6.08523659e-06	8.47690029e-07	-3.0440907e-05	
2.03681149e+00	2.00000000e+00	-1.3295594e-02	-5.6574685e-05	1.93791560e-03	1.78528156e-04	1.86212952e-06	4.90362698e-06	7.65427986e-07	-2.5769972e-05	
2.14622524e+00	2.00000000e+00	-1.2590012e-02	-5.4163081e-05	1.72880169e-03	1.60039815e-04	1.75900383e-06	3.96144660e-06	6.93190468e-07	-2.1783177e-05	
2.25952355e+00	2.00000000e+00	-1.1937271e-02	-5.1944388e-05	1.53658257e-03	1.43871297e-04	1.67114269e-06	3.20798053e-06	6.29508257e-07	-1.8375636e-05	
2.37684433e+00	2.00000000e+00	-1.1331409e-02	-4.9901189e-05	1.35984911e-03	1.29659585e-04	1.59510431e-06	2.60475586e-06	5.73153609e-07	-1.5458599e-05	
2.49833040e+00	2.00000000e+00	-1.0767161e-02	-4.8017522e-05	1.19716208e-03	1.17107259e-04	1.52847997e-06	2.12195694e-06	5.23094283e-07	-1.2956621e-05	
2.62412963e+00	2.00000000e+00	-1.0239917e-02	-4.6278593e-05	1.04705975e-03	1.05969928e-04	1.46953132e-06	1.73616110e-06	4.78460748e-07	-1.0805462e-05	
2.75439515e+00	2.00000000e+00	-9.7456401e-03	-4.4670560e-05	9.08053588e-04	9.60457376e-05	1.41696762e-06	1.42880849e-06	4.38517034e-07	-8.9501856e-06	
2.88928554e+00	2.00000000e+00	-9.2807294e-03	-4.3180327e-05	7.78602839e-04	8.71659048e-05	1.36980469e-06	1.18512528e-06	4.02633790e-07	-7.3434030e-06	
3.02896499e+00	2.00000000e+00	-8.8421399e-03	-4.1795351e-05	6.57147882e-04	7.91917684e-05	1.32727653e-06	9.93455133e-07	3.70277453e-07	-5.9445640e-06	
3.17360354e+00	2.00000000e+00	-8.4273072e-03	-4.0503508e-05	5.42104119e-04	7.20087250e-05	1.28877364e-06	8.44692110e-07	3.40990827e-07	-4.7187900e-06	
3.32337723e+00	2.00000000e+00	-8.0339163e-03	-3.9292898e-05	4.31820152e-04	6.55190574e-05	1.25380050e-06	7.31858730e-07	3.14370524e-07	-3.6356629e-06	
3.47846840e+00	2.00000000e+00	-7.6603960e-03	-3.8151868e-05	3.24736128e-04	5.96470761e-05	1.22195502e-06	6.49955683e-07	2.90079108e-07	-2.6700360e-06	
3.63906583e+00	2.00000000e+00	-7.3054409e-03	-3.7069075e-05	2.19326671e-04	5.43282773e-05	1.19289908e-06	5.95596197e-07	2.67811070e-07	-1.8004868e-06	
3.80536501e+00	2.00000000e+00	-6.9680169e-03	-3.6033451e-05	1.14183035e-04	4.95084095e-05	1.16634085e-06	5.66881004e-07	2.47287706e-07	-1.0095186e-06	
3.97756837e+00	2.00000000e+00	-6.6481168e-03	-3.5034976e-05	8.32639037e-06	4.51513883e-05	1.14203273e-06	5.63154306e-07	2.28280934e-07	-2.8484048e-07	
4.15588552e+00	2.00000000e+00	-6.3449488e-03	-3.4065237e-05	-9.9149121e-05	4.12131434e-05	1.11970675e-06	5.84575901e-07	2.10533336e-07	3.84071920e-07	
4.34053354e+00	2.00000000e+00	-6.0589861e-03	-3.3118273e-05	-2.0837317e-04	3.76689748e-05	1.09903828e-06	6.31781255e-07	1.93860070e-07	1.00189502e-06	
4.53173718e+00	2.00000000e+00	-5.7904198e-03	-3.2195954e-05	-3.1905219e-04	3.44908758e-05	1.07944056e-06	7.05023549e-07	1.78096171e-07	1.57156813e-06	
4.72972919e+00	2.00000000e+00	-5.5376123e-03	-3.1323252e-05	-4.3054883e-04	3.16339009e-05	1.05905847e-06	8.03396153e-07	1.63146617e-07	2.09552315e-06	
4.93475059e+00	2.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
5.14705094e+00	2.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
5.36688866e+00	2.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
5.59453137e+00	2.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
5.83025615e+00	2.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
6.07434996e+00	2.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
6.32710993e+00	2.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
6.58884372e+00	2.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
6.85986994e+00	2.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
7.14051850e+00	2.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
7.43113104e+00	2.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
7.73206130e+00	2.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
8.04367559e+00	2.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
8.36635324e+00	2.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
8.70048704e+00	2.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
9.04648371e+00	2.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
9.40476442e+00	2.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
9.77576531e+00	2.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
1.01599379e+01	2.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
1.05577500e+01	2.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
1.09696858e+01	2.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
1.13962466e+01	2.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
1.18379519e+01	2.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
1.22953391e+01	2.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
1.27689651e+01	2.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
1.32594064e+01	2.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
1.37672601e+01	2.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
1.42931443e+01	2.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
1.48376991e+01	2.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
1.54015875e+01	2.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
1.59854958e+01	2.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
1.65901348e+01	2.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
1.72162405e+01	2.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
1.78645751e+01	2.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
1.85359277e+01	2.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
1.92311156e+01	2.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
1.99509851e+01	2.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
2.06964123e+01	2.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
2.14683047e+01	2.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
2.22676019e+01	2.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
2.30952768e+01	2.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
2.39523370e+01	2.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
2.48398257e+01	2.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
2.57588232e+01	2.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
2.67104482e+01	2.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
2.76958592e+01	2.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
2.87162555e+01	2.00000000e+00	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
